seqnames,start,end,width,strand,gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,tx_ids
chr3,49024345,49094071,69727,-,ENSG00000290315.1,50.54497437856525,-0.3258214406368812,0.16699007962318144,0.04678604229654356,0.05650086974985916,
chr3,49357176,49412051,54876,-,ENSG00000290318.1,102.44534182186369,-0.8145067633151418,0.23459404529021777,2.9625242843716514e-4,4.174425019647658e-4,
chrY,7694707,7810305,115599,-,ENSG00000290323.1,3.7831487430696993,-3.519496007077685,0.2991594794026421,2.3469383578115132e-33,8.035033187711708e-33,
chr15,20664725,20671271,6547,-,ENSG00000290326.1,6.76133918624025,-0.8939145405261297,0.18505211441873443,7.695880094927517e-7,1.238214430966009e-6,
chr3,13933056,13936944,3889,+,ENSG00000290338.1,12.083989398352577,0.0025921133277311327,0.0994017738688397,0.9795694836116314,0.9816490687551247,
chr16,11555,14090,2536,+,ENSG00000290355.1,11.742350566439873,0.06649234153871687,0.1929661113873723,0.7243750313997692,0.7471927327657824,
chr8,7092275,7187316,95042,+,ENSG00000290357.1,163.17245664311443,-1.555228042891194,0.09054577592064272,8.791072790345077e-67,5.382146999488661e-66,
chr17,6657034,6693577,36544,+,ENSG00000290366.1,21.515728602717875,0.2739576296003203,0.09009392531669873,0.0022004371154957115,0.002937387342379858,
chr15,22741180,22744918,3739,+,ENSG00000290368.1,7.574616405447219,-0.6983762706822014,0.12162867521938159,6.749693245913817e-9,1.182282504944995e-8,
chr4,3941760,3955432,13673,-,ENSG00000290374.1,136.87573419070299,-1.1184074381558904,0.05293516309291735,1.3810593508328765e-99,1.328228806019311e-98,
chr15,20379495,20506180,126686,-,ENSG00000290376.1,593.9433572420807,0.0669691099075123,0.06477373890678922,0.3002556727615479,0.3308519704146826,
chr4,212610,255985,43376,+,ENSG00000290382.1,62.763125501522026,0.020331971455122493,0.06435449427430555,0.7502685021650874,0.7712417428149182,
chr19,186373,195696,9324,-,ENSG00000290384.1,8.184063429890541,0.13004871558814213,0.1143375785123454,0.25171420382219695,0.28024787169229437,
chr1,365389,522928,157540,-,ENSG00000290385.1,621.8451358966687,0.15212882068881264,0.06610491174658759,0.02116053216019956,0.026341053165352554,
chr16,18341622,18346318,4697,-,ENSG00000290386.1,42.12770167081045,0.006681783917685734,0.1376569233160154,0.9565569989628876,0.9608356879320619,
chr15,44825747,44884694,58948,-,ENSG00000290387.1,31.902591888948244,-0.9959478486320896,0.3164876177074822,7.551324956004432e-4,0.0010386664262154051,
chr16,15132720,15135153,2434,-,ENSG00000290394.1,47.648652983165945,0.062185487755313275,0.10087397661183274,0.5351266203910623,0.5668381905864294,
chr17,30600796,30615980,15185,+,ENSG00000290395.1,4.5057747529419885,0.09203912225075266,0.15534461293799617,0.5482068820365895,0.5796582940117173,
chr16,15104312,15121902,17591,-,ENSG00000290396.1,966.3072629800671,-0.01647417031903711,0.041054423946967324,0.7081951568929548,0.7321245185900619,
chr22,11827523,11910358,82836,+,ENSG00000290397.1,14.44470654627606,-1.0945274661108269,0.17462003701275033,1.510570847476512e-10,2.8133910703061216e-10,
chr15,22664679,22686213,21535,+,ENSG00000290399.1,1224.1186047654019,0.03892477321223621,0.040112525659382545,0.3564756692086093,0.38867173700363594,
chr17,30557112,30563493,6382,+,ENSG00000290404.1,26.76585222580664,-0.1820784343733632,0.09044574931591139,0.04241954534851538,0.051453358010968626,
chr11,55850347,55858547,8201,+,ENSG00000290411.1,3.067603486940824,-2.1563180504277146,0.20831280382076262,8.436301133422731e-26,2.439450496512911e-25,
chr22,16601887,16698742,96856,+,ENSG00000290418.1,146.02209177857725,-0.4190586395717017,0.058217926667119196,6.764467455574729e-13,1.3651699873260927e-12,
chr22,18533646,18577968,44323,-,ENSG00000290425.1,312.5620086283849,-0.3264104322653457,0.10651831336539791,0.0020188379017381172,0.0027024550417965535,
chr16,46469341,46569097,99757,-,ENSG00000290429.1,7.35276883047458,-0.7183671195276342,0.28580964007464615,0.005922164297913931,0.007676510883812443,
chr10,38356380,38378505,22126,+,ENSG00000290439.1,113.20653287396783,0.4176041217608121,0.05620718341609976,9.345215193360432e-14,1.94226639790122e-13,
chr4,153640168,153681180,41013,+,ENSG00000290441.1,156.7983182708516,1.9429917120656586,0.0656334968118323,1.3054616265059657e-193,3.198657565792689e-192,
chr13,24586004,24597676,11673,+,ENSG00000290443.1,4.374336046306172,-1.739045115250045,0.19119716369687118,1.2726482933877907e-20,3.229441034126122e-20,
chr10,42408168,42475349,67182,-,ENSG00000290445.1,6.99188894353095,-0.16621780765147084,0.16067702764886904,0.28963342683515697,0.3196923481602261,
chr17,30631755,30637466,5712,+,ENSG00000290450.1,1147.5053654661915,0.30896277298324293,0.0255410648965039,7.501407483858589e-34,2.598974761858136e-33,
chr10,47538377,47551954,13578,-,ENSG00000290453.1,79.39420399280516,-0.23033748398799847,0.09085502557572507,0.01080803992276905,0.013765967148328643,
chr17,19579943,19596058,16116,+,ENSG00000290454.1,4.270680675718753,-0.2358516931972722,0.16143032442157054,0.1372207319864784,0.15785912318945816,
chr17,64927744,64934203,6460,+,ENSG00000290457.1,13.506044004902947,-0.7588529789342698,0.09621560146051028,1.838187682894096e-15,4.04310394687528e-15,
chr16,69977465,69990084,12620,-,ENSG00000290459.1,186.0481469833932,1.1603013603028838,0.11436611134467706,1.3803277025845111e-24,3.893059353832428e-24,
chr10,45718026,45727231,9206,-,ENSG00000290460.1,12.313645628964055,-0.7637381891452496,0.10192169401658341,4.017387724840586e-14,8.441331583899233e-14,
chr18,14179097,14221384,42288,+,ENSG00000290461.1,8.145549468950389,-2.4240399264090864,0.22020862638684555,6.925816843329573e-30,2.1974505293033336e-29,
chr18,14337423,14342524,5102,+,ENSG00000290462.1,8.598295140673068,-1.4917962385788757,0.3785864369908393,2.0615174312294293e-5,3.09428281533658e-5,
chr13,40882577,40921774,39198,-,ENSG00000290464.1,52.69764720523927,-0.8568031963703574,0.07263390896711526,2.0059896247180038e-32,6.719556845724465e-32,
chr1,48096092,48161871,65780,-,ENSG00000290466.1,12.447496579637535,0.2814578728453612,0.097541405564586,0.0037174053709085352,0.0048834887390875464,
chr12,9557314,9576275,18962,+,ENSG00000290469.1,382.23017424741755,4.236957914120078,0.13362568385342763,8.991291027443993e-222,2.7729141528637275e-220,
chr6,26871484,26956554,85071,-,ENSG00000290474.1,173.57232378534874,-0.7342677761190018,0.045275533714910395,2.9150852570126453e-59,1.5928637371770018e-58,
chr13,40812309,40921749,109441,-,ENSG00000290476.1,26.97234167644037,-1.3268123716547169,0.09850523514572637,2.3653742213118257e-42,9.678242656809222e-42,
chr13,52219344,52334277,114934,-,ENSG00000290490.1,8.474278030520562,-1.352092855841075,0.12937644732889006,2.244989775429093e-26,6.563849514053207e-26,
chr5,7289891,7326609,36719,+,ENSG00000290510.1,23.795343986585227,-0.22836205906568433,0.09757873414445525,0.01827376436777834,0.02287187066161867,
chr1,89407679,89424934,17256,+,ENSG00000290525.1,376.1122626094638,4.404790821517203,0.12859174107199134,3.459106173834727e-258,1.3700192774109114e-256,
chr10,45099487,45154606,55120,-,ENSG00000290529.1,6.004608235027926,-0.05083347933951257,0.2041657547659426,0.7974300022774781,0.8150488710860835,
chr12,30978308,31006010,27703,-,ENSG00000290531.1,51.725734259997786,1.350273239931104,0.07915182002360928,9.843809294675855e-66,5.95105355425647e-65,
chr10,38403189,38452153,48965,+,ENSG00000290535.1,327.210420210371,-0.04939899899433483,0.05241301152044831,0.3404613815240882,0.372281556027616,
chr12,10588063,10599669,11607,-,ENSG00000290537.1,191.13542746350612,0.21406968595837086,0.06904785370271732,0.0018119936253418083,0.0024327497419407954,
chr9,35962195,36014623,52429,+,ENSG00000290538.1,24.265843702886016,-3.590017272551043,0.16625814780460407,1.120874362652618e-104,1.1502140198826554e-103,
chr21,13843133,13848364,5232,-,ENSG00000290541.1,13.672929785536226,-1.3494047267002858,0.4995960281994078,0.001838988695871803,0.002467417398660874,
chr17,19629451,19633825,4375,+,ENSG00000290544.1,14.922234840944121,-0.17200841547834958,0.1354836169973857,0.19722233275263673,0.22267658676991542,
chr7,65141032,65234216,93185,+,ENSG00000290545.1,12.757669813033681,-1.3526409871497203,0.21825842365746362,1.82465756186162e-10,3.390178279850532e-10,
chr9,40497850,40566779,68930,+,ENSG00000290546.1,18.542643519427923,-2.250454061487719,0.19274870478056236,9.813084495825325e-33,3.31401145259804e-32,
chr5,34164698,34244796,80099,-,ENSG00000290548.1,157.08607706584314,-0.9030190313001688,0.07363838010635967,4.811115071167008e-35,1.7070270224895366e-34,
chr9,63299453,63385117,85665,-,ENSG00000290549.1,115.50053048993794,-1.491744104775684,0.12977608119883696,3.960779639535225e-31,1.2906851657149867e-30,
chr6,41101034,41140835,39802,+,ENSG00000290554.1,337.31048379916996,0.3478972428844727,0.06928791179399449,5.40021469864737e-7,8.745149196927373e-7,
chr6,57946074,57961501,15428,-,ENSG00000290555.1,174.52842789850285,-0.11907735932378229,0.077691143682374,0.12382433327964201,0.143131275800006,
chr5,69607099,69624049,16951,+,ENSG00000290556.1,17.77268730376513,-0.841839663997658,0.15387730170351574,2.7092737566747573e-8,4.638453145217405e-8,
chr1,146743160,146779280,36121,+,ENSG00000290557.1,10.46026750280199,-0.25179067824394535,0.21185437947773117,0.22057668375157538,0.24755877020592648,
chr9,63334598,63343660,9063,+,ENSG00000290559.1,8.252221257801466,-1.804898528705231,0.29649574744538965,2.2452536999959978e-10,4.157610926339559e-10,
chr5,69639459,69679259,39801,-,ENSG00000290560.1,63.3220705906534,-0.7961207848666317,0.06564910311599872,5.098693375544415e-34,1.7726255490206273e-33,
chr6,41208713,41217947,9235,-,ENSG00000290563.1,309.13768547984836,5.725023097786673,0.15791313131530232,4.755285035370425e-289,2.3502081809426907e-287,
chr9,35406755,35483035,76281,+,ENSG00000290567.1,6.971735038364262,-0.07551469925090994,0.12573679072003346,0.5433631665670877,0.5749309260154043,
chr1,120267334,120341871,74538,-,ENSG00000290569.1,189.18030849888208,0.012830345908944269,0.11514856671123103,0.9270608721035654,0.9339249987698375,
chr12,100156357,100173659,17303,-,ENSG00000290571.1,418.9492108250965,-1.0289035787820744,0.05863042196132127,7.049481433488265e-69,4.4404821774668725e-68,
chr9,63111255,63127100,15846,-,ENSG00000290573.1,51.11984870423354,-1.3846310876736727,0.14264840969702447,7.192056426769979e-23,1.9361297154468065e-22,
chr6,30005971,30009956,3986,+,ENSG00000290574.2,267.7662186666008,2.124664183355875,0.09414453409559326,1.406520404326578e-113,1.605765891020422e-112,
chr12,100173196,100199783,26588,-,ENSG00000290576.1,35.14287401410263,-0.9966430321604515,0.07442336680521135,3.676002182005167e-41,1.4647016446129114e-40,
chr13,99404684,99417224,12541,-,ENSG00000290577.1,5.128207028765754,-0.19524255596837295,0.1375814576448193,0.15084955375414885,0.1727302068481912,
chr1,146321214,146401647,80434,-,ENSG00000290578.1,100.45561636965198,0.5424269129803302,0.08625200905905368,2.6794861533127573e-10,4.945855456557663e-10,
chr9,65143058,65153359,10302,+,ENSG00000290579.1,14.938489781649054,-3.058676675657058,0.3361862089526138,7.692556287768872e-21,1.963909521574865e-20,
chr9,138217068,138252994,35927,+,ENSG00000290585.1,37.54328134880333,-0.09501499601686388,0.14368785004790094,0.49101698400092536,0.5237363541591609,
chr9,64637845,64652556,14712,+,ENSG00000290586.1,22.544792451103067,-2.092938694492875,0.26737466897658396,7.903709074753247e-16,1.7591685036474463e-15,
chr2,130012065,130034699,22635,-,ENSG00000290591.1,12.738874102418954,0.13052330908533502,0.10119817146845916,0.19405461377629551,0.21931414133908508,
chr2,131758031,131767107,9077,+,ENSG00000290594.1,9.761372467177862,-0.21768566083117014,0.13369073955946933,0.09984558051177654,0.1165377341291513,
chr2,130416755,130428176,11422,-,ENSG00000290596.1,320.5587561092325,-0.08022359939415959,0.07892416909122921,0.3074170259881948,0.3381309530223476,
chr19,39638685,39642401,3717,+,ENSG00000290598.1,5.800288810793181,-0.23629921346966684,0.1380059641494292,0.08373920045684839,0.09851921193117515,
chr7,149285281,149297312,12032,+,ENSG00000290600.1,325.78226214403315,-1.1884042030404849,0.06863238523019877,5.8268711861731415e-68,3.62494702894526e-67,
chr7,143810373,143814875,4503,+,ENSG00000290602.1,131.28923005636048,0.8812563927802369,0.08108167031478425,8.447963576905425e-28,2.559620088208311e-27,
chr19,44537058,44620821,83764,-,ENSG00000290603.1,37.81825843507304,0.15090598583317702,0.061393211922079235,0.013532033309796975,0.017117633604353515,
chr19,40890826,40912357,21532,+,ENSG00000290611.1,4.924702948571438,-1.3019365895897308,0.19066790738549197,2.8257611586297097e-12,5.584403246676793e-12,
chr6,160466555,160520269,53715,-,ENSG00000290613.1,31.576819970366362,-0.4540439850682273,0.08928296706630717,2.717984357938987e-7,4.457702488770387e-7,
chr2,130570829,130584161,13333,+,ENSG00000290614.1,12.905215139490423,0.1396970137363049,0.08598129572509865,0.10263128832252001,0.11962616906369118,
chr2,131733656,131751669,18014,+,ENSG00000290616.1,5.2453427152963235,-0.1385870216320714,0.17069330208160086,0.409897114685465,0.44280604654966166,
chr14,23293852,23295726,1875,+,ENSG00000290642.1,16.93432590554726,0.12154340940362121,0.07729908310630296,0.11420854430830416,0.1324796203536146,
chr9,92141298,92160114,18817,+,ENSG00000290644.1,28.163076819970907,-1.1892964385316198,0.13755040406908828,1.585195585743499e-18,3.803482769527711e-18,
chr17,18511262,18521252,9991,-,ENSG00000290659.1,334.0165318364551,0.10332361142983354,0.17257881901735925,0.5447322241291792,0.5762477175443822,
chr13,23939557,23946782,7226,-,ENSG00000290660.1,4.8303675060032445,-0.14766483054346607,0.16869341938704416,0.36644800102090874,0.3988678712288762,
chr16,56635739,56637086,1348,+,ENSG00000290662.1,94.25256697810909,1.4583826115262604,0.0980241742123729,1.2298084131635459e-50,5.850569435720447e-50,
chr15,77918420,77926846,8427,-,ENSG00000290665.1,11.766353921554959,-0.9541785411549035,0.38923465897922815,0.006623307863317282,0.00855610784018591,
chr16,21901552,21919156,17605,-,ENSG00000290674.1,11.81793856256633,0.14660358637884202,0.6433116160877084,0.749088822617239,0.7702002341365904,
chr16,29103657,29108108,4452,-,ENSG00000290677.1,22.757720760879728,0.509823792611803,0.10660213285432028,1.470022462754883e-6,2.3322326334810647e-6,
chr16,29350746,29370272,19527,+,ENSG00000290680.1,12.864132539340481,-0.407841397300599,0.27401282640304714,0.11615909607900524,0.1346611814508516,
chr7,100336079,100351900,15822,+,ENSG00000290682.1,743.1686539550834,-0.17691518405104348,0.054424064722171664,0.0012040000234153627,0.0016345906287255584,
chr1,247199399,247210856,11458,-,ENSG00000290683.1,240.59243311940256,-0.23249556625270415,0.036612585942641204,2.0495189400065998e-10,3.8012487436735353e-10,
chr17,18658429,18682228,23800,-,ENSG00000290687.1,331.77938045091776,0.08121366230208661,0.04515229176804359,0.07075302366478858,0.08393257961670735,
chr15,84172493,84188379,15887,+,ENSG00000290688.1,36.0153395498785,-1.625905203234354,0.09149898987408125,1.5683254918909378e-71,1.0235713495326578e-70,
chr15,84199311,84230136,30826,-,ENSG00000290689.1,1284.4495197144133,0.5194909976735631,0.0506318423875963,3.5411712532862523e-25,1.0104526411116582e-24,
chr15,84398316,84411701,13386,-,ENSG00000290690.1,233.7706413761532,-0.3285329585012092,0.0799748280047757,3.691826953719188e-5,5.461939199150877e-5,
chr15,43699441,43718260,18820,-,ENSG00000290691.1,9.229971793638324,-0.08098128920623646,0.2798353446589752,0.7573801173042632,0.7777916846444795,
chr16,30204316,30209071,4756,-,ENSG00000290692.1,9.565234715257425,0.5806714614266747,0.11463840306200085,3.0501867255911365e-7,4.989449714492432e-7,
chr11,124476963,124482870,5908,-,ENSG00000290695.1,12.05831959193331,-0.017005957096170053,0.09143435931542247,0.8517038595012881,0.8651695331692926,
chr22,24251828,24265525,13698,+,ENSG00000290696.1,122.60634377191276,0.6774855657034541,0.1419272148455508,1.2854974303572988e-6,2.045793007029333e-6,
chr2,130693282,130718831,25550,+,ENSG00000290700.1,19.34089259488696,-0.10353306592305662,0.12530017362314969,0.40348369466808054,0.4363715998907351,
chr1,147993862,148014956,21095,-,ENSG00000290705.1,3.4756210258035156,-2.240794396245969,0.3486971088319565,7.050232562225244e-13,1.4216012480539613e-12,
chr10,26931206,26944418,13213,-,ENSG00000290706.1,79.2294854177775,-0.1935740075854152,0.09692343886420547,0.04432127990387276,0.05365317444792887,
chr2,130129621,130139417,9797,+,ENSG00000290707.1,10.357914244023396,0.6954663502140347,0.10733022831222515,6.373668617077037e-11,1.2016869507090958e-10,
chr16,70035638,70065945,30308,-,ENSG00000290709.1,40.4437721572874,-0.2214528556609771,0.06681698250894325,8.958125136339897e-4,0.0012264794270364734,
chr6,29790954,29797811,6858,+,ENSG00000290710.1,317.3847499286536,1.9617511118952529,0.08045859999398283,4.131077989829407e-132,5.812155347004512e-131,
chr12,6884682,6885786,1105,+,ENSG00000290712.1,333.8926421570744,1.215161137242761,0.03449300102147685,2.612163164759832e-272,1.1596801151803246e-270,
chr9,39443815,39447189,3375,-,ENSG00000290717.1,133.82823560215692,-0.4330459000318198,0.07190870543563894,1.5432320071132142e-9,2.7679091442717622e-9,
chr9,40321299,40329221,7923,+,ENSG00000290718.1,68.6116492094748,-1.2382758007699188,0.16445662831374203,1.6911637659296364e-14,3.595607859725388e-14,
chr19,56368099,56379828,11730,+,ENSG00000290720.1,1061.3716482098125,0.049824504547447294,0.04049239656985397,0.20011363327331355,0.22566565928583404,
chr19,52588505,52595688,7184,+,ENSG00000290721.1,16.853458046174577,0.40123235397502577,0.07626233219313229,1.2279608455720236e-7,2.0426274259677026e-7,
chr15,30572738,30600647,27910,+,ENSG00000290723.1,15.074772171505993,-1.145717794448738,0.16026256458441052,4.935822569440908e-13,1.0009256183690005e-12,
chr2,73641083,73697509,56427,+,ENSG00000290727.1,85.42224510857369,1.0270654688214187,0.07687914153438893,5.175532690065791e-41,2.0544031426329454e-40,
chr16,2616121,2643296,27176,-,ENSG00000290728.1,11.642338079498849,-0.3786550097195157,0.10629457663849447,3.3113315535427133e-4,4.653165178216462e-4,
chr7,76090431,76108779,18349,-,ENSG00000290729.1,12.527689538378942,-0.8892958446421181,0.09938672325129506,2.191457263585173e-19,5.379792666814376e-19,
chr2,109933161,109968577,35417,+,ENSG00000290731.1,3.349230822635288,-1.64815642740941,0.3129605884644764,1.5581688883263286e-8,2.6919962942178054e-8,
chr1,143875171,143904650,29480,-,ENSG00000290735.1,6.893625612478753,-0.1681702887019689,0.20599257241378502,0.3918297704220934,0.424656667128808,
chr10,73715843,73730469,14627,-,ENSG00000290737.1,58.24054303240285,0.23411138945778015,0.0651237483602922,3.0879677153704857e-4,4.3458894588694453e-4,
chr16,90039761,90047773,8013,-,ENSG00000290738.1,18.049676886404377,-1.7620967822491442,0.11321972691188908,1.4088932706442672e-55,7.249766707453148e-55,
chr11,18209138,18214562,5425,+,ENSG00000290742.1,242.42839849877404,-0.4565712199484216,0.04720272307506376,3.3671641783352924e-22,8.91920607477042e-22,
chrX,15674932,15703724,28793,+,ENSG00000290746.1,384.1800536897282,0.461532725294554,0.045257537425659945,1.5594582622608426e-24,4.393455494043031e-24,
chr19,53599628,53603497,3870,-,ENSG00000290755.1,6.372182729869032,-0.02394878119353571,0.11806497573487362,0.8377783488978814,0.8525589867573583,
chr7,44026951,44039008,12058,-,ENSG00000290758.1,13.217149405926826,-0.30041012779199683,0.12988349574609476,0.019336236256432975,0.024144026370626258,
chr15,101737099,101746870,9772,-,ENSG00000290760.1,58.927379929362374,-1.1026433687029455,0.08036289734919522,3.534186681529681e-43,1.466554322636913e-42,
chr3,195913078,195953531,40454,-,ENSG00000290762.1,347.05603395168436,-0.3032066281347524,0.060479686535283704,5.120968658546157e-7,8.302236284584888e-7,
chr3,195959748,195990318,30571,-,ENSG00000290763.1,396.61880934080995,-0.15979400253009415,0.06185305769669243,0.01000158412021103,0.012764809396925515,
chr1,111280059,111286116,6058,+,ENSG00000290764.1,8.417077927729759,0.1700578027767422,0.18745954928986203,0.34822669952598584,0.3801436454613957,
chr15,99790156,99806927,16772,-,ENSG00000290767.1,166.566868856506,-0.814441305166484,0.09379021964591747,2.3577003465369204e-18,5.630728860650384e-18,
chr9,133079900,133087355,7456,+,ENSG00000290769.1,7.89471006574356,0.33794861590973846,0.10794194356065369,0.001604687568219688,0.00216233168965461,
chr9,96887373,97013708,126336,-,ENSG00000290770.1,1292.6031141438955,-0.22228758029096735,0.02747287230306042,5.971528083541675e-16,1.3332185769528856e-15,
chr4,79587302,79588091,790,-,ENSG00000290776.1,4.521486551114003,-0.2859550720949896,0.15150811228451402,0.05566676337840315,0.06680130173996263,
chr10,87817928,87845612,27685,+,ENSG00000290782.1,42.37911096807249,-0.9404878811976437,0.06909483156252373,1.3213402887774374e-42,5.425634809057718e-42,
chr14,70453541,70483775,30235,-,ENSG00000290783.1,13.156779011179346,-0.29234163430364685,0.16108206569335137,0.06485532156278594,0.07723336187752863,
chr1,800879,817712,16834,-,ENSG00000290784.1,25.02588839730502,0.10439529085025091,0.07112636972143214,0.14089518345715676,0.1618929753285661,
chr7,143620943,143645675,24733,+,ENSG00000290786.1,124.3371395356004,0.5606938868022845,0.5767650795925171,0.21870699909030872,0.24555569578946848,
chr6,32005636,32008451,2816,+,ENSG00000290788.1,48.85188106209469,-0.12181453699474402,0.11810931850927806,0.2974237101862136,0.32780951189398266,
chr1,149842875,149846486,3612,+,ENSG00000290791.1,305.70390091114535,1.169359110395743,0.06684977461705673,5.837636836920654e-69,3.683157120512131e-68,
chr1,149844498,149850937,6440,-,ENSG00000290792.1,550.415256199629,1.3302947810851147,0.07811840212765211,1.679484514302682e-65,1.0118905135665808e-64,
chr17,68205489,68207493,2005,+,ENSG00000290793.1,84.52997663695339,1.0608799873603418,0.07278693038983289,1.4427511496287355e-48,6.610704059214076e-48,
chr2,108322238,108353799,31562,+,ENSG00000290794.1,18.00026708463163,1.2231049401186553,0.12216805452657654,5.045060180119674e-24,1.401708612206223e-23,
chr2,227610090,227642365,32276,-,ENSG00000290795.1,5.6454565373679335,0.093562061048765,0.17251226984621554,0.571185500387197,0.6020561713432312,
chr22,25351418,25405377,53960,-,ENSG00000290796.1,130.2511158130099,-0.27671691838935847,0.06670405888236872,3.1746479819439935e-5,4.717307453576035e-5,
chr4,6200733,6239937,39205,+,ENSG00000290803.1,21.83135721239015,-0.2488942257137848,0.06720035979902433,2.0297066355087835e-4,2.8849698567761425e-4,
chr13,110965704,110990579,24876,+,ENSG00000290808.1,6.634091014117962,2.7273859380541787,0.20514039715557456,3.1495822822033247e-41,1.2575494249501624e-40,
chr19,12092263,12137235,44973,+,ENSG00000290812.1,65.22946207963616,-0.19090654101948418,0.07719772487725618,0.012885114066016671,0.016335033617263118,
chr7,144250045,144256244,6200,-,ENSG00000290816.1,237.58448303606514,-0.6071189361345014,0.10767685246696176,1.3077450244351345e-8,2.266287736209235e-8,
chr4,56410642,56423457,12816,+,ENSG00000290817.1,11.90627870382555,-1.5177370926475322,0.10753215538774083,1.0211764751020995e-45,4.4431549791406246e-45,
chr7,144294480,144300934,6455,+,ENSG00000290818.1,286.0289868837936,-0.3844972961926162,0.10018582678091893,1.0161083367565149e-4,1.4698302582350335e-4,
chr19,9198354,9210067,11714,+,ENSG00000290821.1,13.198044324541842,-0.061918926434536774,0.08695421481489571,0.4745829301000037,0.5074709062555169,
chr15,101961603,101976543,14941,+,ENSG00000290823.1,562.4093801533551,-0.08253452030745109,0.05731464521697884,0.1477805242607698,0.16940051175297877,
chr15,101976558,101979093,2536,-,ENSG00000290824.1,10.024288203524698,-0.16489724853678722,0.22622506630802547,0.4505765770539002,0.4836118898959031,
chr1,11869,14409,2541,+,ENSG00000290825.1,13.299613382790996,0.017868669048754216,0.2236656054953107,0.9351557985270706,0.9415057726095214,
chr11,57861948,57873588,11641,-,ENSG00000290827.1,24.661926853412073,0.11954328424072978,0.07124599118539598,0.0926635190324627,0.10850540146918758,
chr7,102364162,102380633,16472,+,ENSG00000290830.1,45.257655218158995,0.09649541283505637,0.07208596733310592,0.17521723268209644,0.19909484141957606,
chr7,72947581,72954790,7210,-,ENSG00000290831.1,136.3454636725216,-1.328355123747659,0.05852532446229291,1.2214828371340781e-114,1.4133515769340282e-113,
chr7,72969696,73005922,36227,-,ENSG00000290832.1,903.7489810315387,-0.7274950323002636,0.038959283195035874,6.893786132849197e-78,4.916844688646375e-77,
chr7,74843754,74890610,46857,-,ENSG00000290833.1,527.8044442394711,-0.7128796273387544,0.03872288720353534,7.467627856020693e-76,5.183860513498159e-75,
chr7,6710128,6753862,43735,+,ENSG00000290835.1,341.0088860119637,0.38688080920247225,0.046529960980852034,7.422752940658175e-17,1.6982025273731314e-16,
chr9,111602831,111631289,28459,-,ENSG00000290837.1,22.787489746031632,-1.1586721799753426,0.094980299668098,1.8230084927305994e-34,6.390752718529671e-34,
chr7,73242751,73271614,28864,-,ENSG00000290839.1,31.484186245339377,-0.12421228196062467,0.3123656304531239,0.6695731360107959,0.6957553428765306,
chrY,2752083,2854641,102559,+,ENSG00000290840.1,40.72870999372041,0.24715717158806272,0.24536559493926288,0.29527684203825544,0.32553638495447323,
chr1,16467436,16499257,31822,-,ENSG00000290842.1,164.26726448664314,-1.0681505377626108,0.0810271923532569,2.865149091419829e-40,1.1184961769542723e-39,
chr16,32169984,32188107,18124,-,ENSG00000290845.1,23.85278315653075,-0.730894613331131,0.15063749219149958,8.099744396165164e-7,1.3018350905656331e-6,
chr2,89542842,89585652,42811,-,ENSG00000290846.1,218.55706143855565,-0.5152318638087033,0.08109027460786741,1.7403900640939082e-10,3.235950336213191e-10,
chr9,41340823,41355538,14716,-,ENSG00000290848.1,10.120050676847201,-1.170378626472776,0.12272372515659503,5.362197787101859e-22,1.4129372842978582e-21,
chr1,16687339,16692309,4971,-,ENSG00000290849.1,19.372529277978312,0.774680257461084,0.15628115025401004,4.633464045865053e-7,7.529297694313522e-7,
chr1,16754910,16770237,15328,-,ENSG00000290851.1,65.4458234901003,-1.296578736471558,0.10566356361336807,4.44240077244108e-35,1.5771716019426275e-34,
chrY,13703902,13888980,185079,+,ENSG00000290853.1,82.85708713170673,0.9974697187538336,0.18866075712502398,6.004745189297971e-8,1.0134979292794955e-7,
chr1,1724838,1745992,21155,-,ENSG00000290854.1,182.36196438524692,-0.2669079842429755,0.07072575428726616,1.5561783558928216e-4,2.226825375637278e-4,
chr13,52600119,52637368,37250,+,ENSG00000290856.1,12.10162563772607,-0.5291551180550629,0.1127909203894264,2.414880062980472e-6,3.793288682970344e-6,
chr7,65038354,65074713,36360,+,ENSG00000290860.1,187.03298179373525,0.0786981964199137,0.052620108302593366,0.13440591945814176,0.15476720849638168,
chr17,41626327,41640199,13873,-,ENSG00000290861.1,10.804831172780391,1.1695001835614571,0.11339381090090908,1.8352787354715916e-25,5.27067260385621e-25,
chr3,185959943,185980872,20930,+,ENSG00000290862.1,42.596175640696686,2.6509644933243046,0.15814112204992,2.0396311249477515e-65,1.2260048835769619e-64,
chr12,110049360,110073686,24327,-,ENSG00000290863.1,34.75608987649499,-0.34852858441398,0.06054241488390072,7.811647634148488e-9,1.3655033991675826e-8,
chr16,22418672,22437715,19044,-,ENSG00000290865.1,173.61180063680942,-0.2437387006769743,0.04940531763500479,7.722092570074227e-7,1.2422590147852056e-6,
chr1,145164099,145216058,51960,-,ENSG00000290867.1,725.1242134546135,0.8119538812495862,0.046113301922631994,1.2642629697210183e-69,8.044677438692477e-69,
chr6,29849550,29885615,36066,-,ENSG00000290870.1,205.65650920658192,0.41187656494405983,0.09029398515380643,4.539936849194483e-6,7.043784499722859e-6,
